region,DD_sem_1.5C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09374_Neustadt a.d. Waldnaab,4.750526428222656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09375_Regensburg,4.860328674316406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09376_Schwandorf,4.477836608886719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09377_Tirschenreuth,5.2151031494140625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09461_Bamberg,6.276832580566406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09462_Bayreuth,4.885746002197266,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09463_Coburg,4.867034912109375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09464_Hof,5.2207183837890625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09471_Bamberg,5.931064605712891,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09472_Bayreuth,4.791374206542969,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09473_Coburg,4.692943572998047,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09474_Forchheim,5.354763031005859,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09475_Hof,5.3159637451171875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09476_Kronach,5.286308288574219,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09477_Kulmbach,5.178688049316406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09478_Lichtenfels,5.4676666259765625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,5.2917633056640625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09561_Ansbach,5.127666473388672,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09562_Erlangen,5.384162902832031,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09563_Fürth,5.172920227050781,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09564_Nürnberg,5.213310241699219,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09565_Schwabach,5.197902679443359,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09571_Ansbach,4.907936096191406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09572_Erlangen-Höchstadt,4.7767486572265625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09573_Fürth,4.923656463623047,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09574_Nürnberger Land,5.389686584472656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,4.990444183349609,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09576_Roth,5.122589111328125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09577_Weißenburg-Gunzenhausen,5.316364288330078,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09661_Aschaffenburg,5.646297454833984,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09662_Schweinfurt,5.095088958740234,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09663_Würzburg,5.374393463134766,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09671_Aschaffenburg,5.849674224853516,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09672_Bad Kissingen,5.038005828857422,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09673_Rhön-Grabfeld,4.557567596435547,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09674_Haßberge,5.846065521240234,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09675_Kitzingen,5.637485504150391,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09676_Miltenberg,6.562618255615234,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09677_Main-Spessart,5.5092010498046875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09678_Schweinfurt,5.4158782958984375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09679_Würzburg,5.626502990722656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09761_Augsburg,6.226680755615234,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09762_Kaufbeuren,6.885128021240234,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09763_Kempten (Allgäu),6.879692077636719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09764_Memmingen,6.077766418457031,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09771_Aichach-Friedberg,5.538455963134766,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09772_Augsburg,6.048282623291016,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09773_Dillingen a.d. Donau,5.781795501708984,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09774_Günzburg,5.929767608642578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09775_Neu-Ulm,5.665351867675781,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09776_Lindau (Bodensee),5.678314208984375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09777_Ostallgäu,6.659271240234375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09778_Unterallgäu,6.587310791015625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09779_Donau-Ries,4.95819091796875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09780_Oberallgäu,6.6032562255859375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10041_Regionalverband Saarbrücken,6.313617706298828,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10042_Merzig-Wadern,6.657569885253906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10043_Neunkirchen,6.562549591064453,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10044_Saarlouis,6.687931060791016,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10045_Saarpfalz-Kreis,6.211803436279297,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10046_St. Wendel,6.5062713623046875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
11000_Berlin,3.8700408935546875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12051_Brandenburg an der Havel,4.18341064453125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12052_Cottbus,4.525341033935547,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12053_Frankfurt (Oder),3.6115150451660156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12054_Potsdam,3.5139007568359375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12060_Barnim,3.6762161254882812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12061_Dahme-Spreewald,3.9610519409179688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12062_Elbe-Elster,4.27496337890625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12063_Havelland,4.112068176269531,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12064_Märkisch-Oderland,3.8167343139648438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12065_Oberhavel,4.1445465087890625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12066_Oberspreewald-Lausitz,4.524406433105469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12067_Oder-Spree,3.7952346801757812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12068_Ostprignitz-Ruppin,4.336494445800781,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12069_Potsdam-Mittelmark,4.636314392089844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12070_Prignitz,4.465614318847656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12071_Spree-Neiße,4.266536712646484,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12072_Teltow-Fläming,3.9400558471679688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12073_Uckermark,3.478870391845703,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13003_Rostock,4.217193603515625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13004_Schwerin,3.9519882202148438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13072_Rostock,4.034912109375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13076_Ludwigslust-Parchim,4.333686828613281,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13071_Mecklenburgische Seenplatte,4.094211578369141,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13073_Vorpommern-Rügen,3.6098098754882812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13074_Nordwestmecklenburg,3.9298171997070312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13075_Vorpommern-Greifswald,4.0284271240234375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14511_Chemnitz,6.048137664794922,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14522_Mittelsachsen,5.403717041015625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14523_Vogtlandkreis,5.327869415283203,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14521_Erzgebirgskreis,5.483119964599609,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14524_Zwickau,5.627857208251953,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14612_Dresden,4.995689392089844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14626_Görlitz,5.155124664306641,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14625_Bautzen,4.973899841308594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14627_Meißen,5.047630310058594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,5.417213439941406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14713_Leipzig,5.3941192626953125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14729_Leipzig,4.980010986328125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14730_Nordsachsen,4.725578308105469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15001_Dessau-Roßlau,4.903236389160156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15082_Anhalt-Bitterfeld,4.85821533203125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15091_Wittenberg,4.745597839355469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15002_Halle (Saale),5.141044616699219,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15084_Burgenlandkreis,5.364234924316406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15088_Saalekreis,5.2561187744140625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15087_Mansfeld-Südharz,5.408256530761719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15003_Magdeburg,4.3713226318359375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15085_Harz,5.56427001953125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15086_Jerichower Land,4.545135498046875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15083_Börde,4.5894775390625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15090_Stendal,4.190803527832031,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15089_Salzlandkreis,4.725837707519531,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15081_Altmarkkreis Salzwedel,4.718666076660156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16051_Erfurt,4.681068420410156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16052_Gera,5.328880310058594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16053_Jena,4.993621826171875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16054_Suhl,4.939243316650391,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16055_Weimar,4.6886749267578125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16056_Eisenach,6.296009063720703,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16061_Eichsfeld,5.366119384765625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16062_Nordhausen,5.5524749755859375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16063_Wartburgkreis,5.759799957275391,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16064_Unstrut-Hainich-Kreis,5.162239074707031,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16065_Kyffhäuserkreis,5.275184631347656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16066_Schmalkalden-Meiningen,5.0498809814453125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16067_Gotha,5.03021240234375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16068_Sömmerda,5.117652893066406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16069_Hildburghausen,4.589942932128906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16070_Ilm-Kreis,4.416534423828125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16071_Weimarer Land,4.7356414794921875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16072_Sonneberg,5.0768585205078125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16073_Saalfeld-Rudolstadt,4.266563415527344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16074_Saale-Holzland-Kreis,4.879661560058594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16075_Saale-Orla-Kreis,4.6715545654296875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16076_Greiz,5.250282287597656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16077_Altenburger Land,5.332359313964844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01001_01059_Region_um_Flensburg,5.117301940917969,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01002_01057_01058_Region_um_Kiel,5.369533538818359,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,3.9116783142089844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,5.21209716796875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,5.685096740722656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,6.180030822753906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,5.50299072265625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,4.501007080078125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03402_03452_03457_Region_um_Emden,4.585914611816406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),4.7279205322265625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,5.2860260009765625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,5.120582580566406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,4.817047119140625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,5.0692291259765625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,4.945503234863281,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,4.894138336181641,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,5.15545654296875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,4.8240814208984375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,4.548377990722656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,4.89617919921875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,4.8107147216796875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,5.207736968994141,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,5.1573944091796875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
